Project code,ALMA source name,RA,Dec,Band,Cont. sens.,Frequency support,Release date,Publications,Ang. res.,Min. vel. res.,Array,Mosaic,Max. reco. scale,FOV,Scientific category,Science keyword,Int. Time,Gal. lon.,Gal. lat.,Min. freq. res.,Pol products,L5 BL,L80 BL,Obs. date,PI name,SB name,Proposal authors,Line sens. (10 km/s),PWV,Group ous id,Member ous id,Asdm,Project title,Type,Scan intent,QA2 Status,Collections
2018.1.00162.S,ngc253,11.888672660723298,-25.288244336985326,5,0.2961513274332187,"[191.83..193.83GHz,1128.91kHz,10.85mJy/beam@10km/s,0.62uJy/beam@native, XX YY,line] U [193.51..195.51GHz,1128.91kHz,9.68mJy/beam@10km/s,0.55uJy/beam@native, XX YY,line] U [203.90..205.90GHz,1128.91kHz,9.57mJy/beam@10km/s,0.56uJy/beam@native, XX YY,line] U [205.57..207.57GHz,1128.91kHz,11.30mJy/beam@10km/s,0.66uJy/beam@native, XX YY,line]",2020-01-19,7,5.307218919574019,1.646485321169837,7m,mosaic,38.496494947630886,94.73904375637443,Galaxy evolution,"Galaxy chemistry, Giant Molecular Clouds (GMC) properties",4772.607,97.38519752123344,-87.9642284235083,1129.029551532174, XX YY,8.929993,31.280703,2018-12-04,"Martin, Sergio",ngc253_g_05_7M,"Garcia-Burillo, Santiago; Watanabe, Yoshimasa; Greve, Thomas; Nakanishi, Kouichiro; Ando, Ryo; Sakamoto, Kazushi; Meier, David; Nishimura, Yuri; Mangum, Jeffrey; Viti, Serena; Takano, Shuro; König, Sabine; Kohno, Kotaro; Tanaka, Kunihiko; Spaans, Marco; Nakajima, Tac; Fuller, Gary; Henkel, Christian; Ginsburg, Adam; Cunningham, Maria; Herbst, Eric; Muehle, Stefanie; Harada, Nanase; Aladro, Rebeca; van der Werf, Paul; Jones, Paul; Hunt, Leslie; Izumi, Takuma; Aalto, Susanne; Muller, Sebastien; Costagliola, Francesco; Leurini, Silvia;",9.57499594868392,1.7999999523162842,uid://A001/X133d/Xe9,uid://A001/X133d/Xec,5,ALCHEMI II: Filling the Band 5 gap,S,TARGET,PASS,
2017.1.00161.L,ngc253,11.888672725794661,-25.28824438703279,7,0.12571195466651086,"[334.71..336.58GHz,976.56kHz,3.15mJy/beam@10km/s,0.24uJy/beam@native, XX YY,line] U [336.38..338.26GHz,976.56kHz,3.26mJy/beam@10km/s,0.25uJy/beam@native, XX YY,line] U [346.95..348.83GHz,1128.91kHz,3.24mJy/beam@10km/s,0.25uJy/beam@native, XX YY,line] U [348.63..350.50GHz,1128.91kHz,3.23mJy/beam@10km/s,0.26uJy/beam@native, XX YY,line]",2020-01-21,8,0.7421562765888488,0.8654720313477232,12m,mosaic,7.217177241366478,63.42076401548189,Galaxy evolution,"Galaxy chemistry, Giant Molecular Clouds (GMC) properties",254.372,97.38519698925415,-87.96423222113442,976.5179858728471, XX YY,24.70206,139.32637,2018-05-14,"Martin, Sergio",ngc253_k_07_TM1,"Garcia-Burillo, Santiago; Watanabe, Yoshimasa; Greve, Thomas; Nakanishi, Kouichiro; Ando, Ryo; Sakamoto, Kazushi; Meier, David; Nishimura, Yuri; Viti, Serena; Takano, Shuro; König, Sabine; Kohno, Kotaro; Tanaka, Kunihiko; Spaans, Marco; Nakajima, Tac; Fuller, Gary; Henkel, Christian; Ginsburg, Adam; Cunningham, Maria; Herbst, Eric; Muehle, Stefanie; Aladro, Rebeca; van der Werf, Paul; Jones, Paul; Hunt, Leslie; Izumi, Takuma; Aalto, Susanne; Muller, Sebastien; Costagliola, Francesco; Leurini, Silvia;",3.1534915762259668,0.9114698767662048,uid://A001/X1284/Xfca,uid://A001/X1284/Xfcb,1,ALCHEMI: the ALMA Comprehensive High-resolution Extragalactic Molecular Inventory,L,TARGET,PASS,
2017.1.00161.L,ngc253,11.888672726658832,-25.288244388134878,7,0.11690324852665598,"[338.06..339.93GHz,976.56kHz,3.12mJy/beam@10km/s,0.24uJy/beam@native, XX YY,line] U [339.73..341.61GHz,976.56kHz,2.95mJy/beam@10km/s,0.23uJy/beam@native, XX YY,line] U [350.30..352.18GHz,1128.91kHz,2.93mJy/beam@10km/s,0.23uJy/beam@native, XX YY,line] U [351.98..353.85GHz,1128.91kHz,2.93mJy/beam@10km/s,0.23uJy/beam@native, XX YY,line]",2020-01-28,8,0.7381749547681491,0.856982972133851,12m,mosaic,7.194539657851948,62.7996519285424,Galaxy evolution,"Galaxy chemistry, Giant Molecular Clouds (GMC) properties",318.02,97.38519698202722,-87.96423229747838,976.5162144911651, XX YY,24.423265,138.656,2018-05-16,"Martin, Sergio",ngc253_l_07_TM1,"Garcia-Burillo, Santiago; Watanabe, Yoshimasa; Greve, Thomas; Nakanishi, Kouichiro; Ando, Ryo; Sakamoto, Kazushi; Meier, David; Nishimura, Yuri; Viti, Serena; Takano, Shuro; König, Sabine; Kohno, Kotaro; Tanaka, Kunihiko; Spaans, Marco; Nakajima, Tac; Fuller, Gary; Henkel, Christian; Ginsburg, Adam; Cunningham, Maria; Herbst, Eric; Muehle, Stefanie; Aladro, Rebeca; van der Werf, Paul; Jones, Paul; Hunt, Leslie; Izumi, Takuma; Aalto, Susanne; Muller, Sebastien; Costagliola, Francesco; Leurini, Silvia;",2.9282331692083976,0.9640931487083435,uid://A001/X1284/Xfd0,uid://A001/X1284/Xfd1,1,ALCHEMI: the ALMA Comprehensive High-resolution Extragalactic Molecular Inventory,L,TARGET,PASS,
2017.1.00161.L,ngc253,11.888672733320297,-25.288244388789312,6,0.06619113156411123,"[246.36..248.24GHz,976.56kHz,2.01mJy/beam@10km/s,0.13uJy/beam@native, XX YY,line] U [248.04..249.92GHz,976.56kHz,1.97mJy/beam@10km/s,0.13uJy/beam@native, XX YY,line] U [261.36..263.24GHz,976.56kHz,1.94mJy/beam@10km/s,0.13uJy/beam@native, XX YY,line] U [263.04..264.92GHz,976.56kHz,1.93mJy/beam@10km/s,0.13uJy/beam@native, XX YY,line]",2020-01-28,8,1.066140071310299,1.112948052884901,12m,mosaic,10.635867262447452,63.63641107820281,Galaxy evolution,"Galaxy chemistry, Giant Molecular Clouds (GMC) properties",332.694,97.38519692773751,-87.96423242004013,976.5145988854158, XX YY,22.356945,130.0299,2018-05-18,"Martin, Sergio",ngc253_g_06_TM1,"Garcia-Burillo, Santiago; Watanabe, Yoshimasa; Greve, Thomas; Nakanishi, Kouichiro; Ando, Ryo; Sakamoto, Kazushi; Meier, David; Nishimura, Yuri; Viti, Serena; Takano, Shuro; König, Sabine; Kohno, Kotaro; Tanaka, Kunihiko; Spaans, Marco; Nakajima, Tac; Fuller, Gary; Henkel, Christian; Ginsburg, Adam; Cunningham, Maria; Herbst, Eric; Muehle, Stefanie; Aladro, Rebeca; van der Werf, Paul; Jones, Paul; Hunt, Leslie; Izumi, Takuma; Aalto, Susanne; Muller, Sebastien; Costagliola, Francesco; Leurini, Silvia;",1.9340227254840983,1.2621699571609497,uid://A001/X1284/Xf76,uid://A001/X1284/Xf77,1,ALCHEMI: the ALMA Comprehensive High-resolution Extragalactic Molecular Inventory,L,TARGET,PASS,
2017.1.00161.L,ngc253,11.888785522173045,-25.288463099193898,7,0.6770848728147486,"[348.49..350.49GHz,1128.91kHz,15.79mJy/beam@10km/s,1.21uJy/beam@native, XX YY,line] U [350.24..352.24GHz,1128.91kHz,15.73mJy/beam@10km/s,1.20uJy/beam@native, XX YY,line] U [360.49..362.49GHz,976.56kHz,19.18mJy/beam@10km/s,1.49uJy/beam@native, XX YY,line] U [362.17..364.17GHz,976.56kHz,21.65mJy/beam@10km/s,1.68uJy/beam@native, XX YY,line]",2020-01-30,8,2.6877048262864616,0.8083330579770857,7m,mosaic,19.870514260768825,66.199000655753,Galaxy evolution,"Galaxy chemistry, Giant Molecular Clouds (GMC) properties",3868.322,97.38518299789996,-87.96447370330796,976.5130028376512, XX YY,8.815637,30.616692,2017-11-12,"Martin, Sergio",ngc253_o_07_7M,"Garcia-Burillo, Santiago; Watanabe, Yoshimasa; Greve, Thomas; Nakanishi, Kouichiro; Ando, Ryo; Sakamoto, Kazushi; Meier, David; Nishimura, Yuri; Viti, Serena; Takano, Shuro; König, Sabine; Kohno, Kotaro; Tanaka, Kunihiko; Spaans, Marco; Nakajima, Tac; Fuller, Gary; Henkel, Christian; Ginsburg, Adam; Cunningham, Maria; Herbst, Eric; Muehle, Stefanie; Aladro, Rebeca; van der Werf, Paul; Jones, Paul; Hunt, Leslie; Izumi, Takuma; Aalto, Susanne; Muller, Sebastien; Costagliola, Francesco; Leurini, Silvia;",15.72979105655965,0.9100000262260437,uid://A001/X1284/Xfe2,uid://A001/X1284/Xfe5,5,ALCHEMI: the ALMA Comprehensive High-resolution Extragalactic Molecular Inventory,L,TARGET,PASS,
2018.1.00765.S,ngc253,11.888672770256782,-25.288244443172456,6,0.0225093816997439,"[249.72..251.60GHz,1128.91kHz,0.72mJy/beam@10km/s,0.05uJy/beam@native, XX YY,line] U [251.40..253.28GHz,1128.91kHz,0.72mJy/beam@10km/s,0.05uJy/beam@native, XX YY,line] U [264.72..266.60GHz,1128.91kHz,0.62mJy/beam@10km/s,0.04uJy/beam@native, XX YY,line] U [266.40..268.28GHz,1128.91kHz,0.62mJy/beam@10km/s,0.04uJy/beam@native, XX YY,line]",2020-02-01,0,0.22413295323431398,1.2705281149834486,12m,,3.3151381677651353,22.482538207042037,Galaxy evolution,"Galaxy chemistry, Giant Molecular Clouds (GMC) properties",1270.08,97.38519662911176,-87.96423612200239,1129.017915926374, XX YY,70.794586,611.4407,2018-11-19,"Harada, Nanase",ngc253_h_06_TM1,"Watanabe, Yoshimasa; Greve, Thomas; Nakanishi, Kouichiro; Sakamoto, Kazushi; van der Werf, Paul; Nishimura, Yuri; Aladro, Rebeca; Mangum, Jeffrey; Viti, Serena; König, Sabine; Takano, Shuro; Tanaka, Kunihiko; Muller, Sebastien; Martin, Sergio; Nakajima, Tac; Fuller, Gary; Henkel, Christian; Ginsburg, Adam;",0.6159760235360292,1.3929057121276855,uid://A001/X133d/X1578,uid://A001/X133d/X1579,1,The parsec scale view of the starburst ISM through molecular diagnostics,S,TARGET,PASS,
2017.1.00161.L,ngc253,11.888784491995258,-25.288461101096015,7,1.0201201509752547,"[351.84..353.84GHz,1128.91kHz,22.95mJy/beam@10km/s,1.76uJy/beam@native, XX YY,line] U [353.59..355.59GHz,1128.91kHz,21.87mJy/beam@10km/s,1.68uJy/beam@native, XX YY,line] U [363.84..365.84GHz,1128.91kHz,29.80mJy/beam@10km/s,2.32uJy/beam@native, XX YY,line] U [365.52..367.52GHz,1128.91kHz,40.47mJy/beam@10km/s,3.16uJy/beam@native, XX YY,line]",2020-02-01,8,2.6168035888591925,0.9258700551964701,7m,mosaic,22.552805486422244,65.58905750179758,Galaxy evolution,"Galaxy chemistry, Giant Molecular Clouds (GMC) properties",7522.35,97.38518311972364,-87.96447156561085,1128.8515845240327, XX YY,8.7018795,33.071327,2017-10-27,"Martin, Sergio",ngc253_p_07_7M,"Garcia-Burillo, Santiago; Watanabe, Yoshimasa; Greve, Thomas; Nakanishi, Kouichiro; Ando, Ryo; Sakamoto, Kazushi; Meier, David; Nishimura, Yuri; Viti, Serena; Takano, Shuro; König, Sabine; Kohno, Kotaro; Tanaka, Kunihiko; Spaans, Marco; Nakajima, Tac; Fuller, Gary; Henkel, Christian; Ginsburg, Adam; Cunningham, Maria; Herbst, Eric; Muehle, Stefanie; Aladro, Rebeca; van der Werf, Paul; Jones, Paul; Hunt, Leslie; Izumi, Takuma; Aalto, Susanne; Muller, Sebastien; Costagliola, Francesco; Leurini, Silvia;",21.87176048694549,0.9100000262260437,uid://A001/X1284/Xfe8,uid://A001/X1284/Xfeb,11,ALCHEMI: the ALMA Comprehensive High-resolution Extragalactic Molecular Inventory,L,TARGET,PASS,
2017.1.00161.L,ngc253,11.888672718889422,-25.288244383231728,7,0.10967864124288401,"[348.55..350.43GHz,1128.91kHz,2.67mJy/beam@10km/s,0.21uJy/beam@native, XX YY,line] U [350.30..352.18GHz,1128.91kHz,2.66mJy/beam@10km/s,0.21uJy/beam@native, XX YY,line] U [360.55..362.43GHz,976.56kHz,2.65mJy/beam@10km/s,0.21uJy/beam@native, XX YY,line] U [362.23..364.10GHz,976.56kHz,3.14mJy/beam@10km/s,0.25uJy/beam@native, XX YY,line]",2020-02-03,8,0.7989488642742918,0.8081954045553523,12m,mosaic,8.04605952421166,60.89029918644516,Galaxy evolution,"Galaxy chemistry, Giant Molecular Clouds (GMC) properties",358.891,97.38519704867954,-87.9642319064522,976.5151414718957, XX YY,21.202314,124.66837,2018-05-19,"Martin, Sergio",ngc253_o_07_TM1,"Garcia-Burillo, Santiago; Watanabe, Yoshimasa; Greve, Thomas; Nakanishi, Kouichiro; Ando, Ryo; Sakamoto, Kazushi; Meier, David; Nishimura, Yuri; Viti, Serena; Takano, Shuro; König, Sabine; Kohno, Kotaro; Tanaka, Kunihiko; Spaans, Marco; Nakajima, Tac; Fuller, Gary; Henkel, Christian; Ginsburg, Adam; Cunningham, Maria; Herbst, Eric; Muehle, Stefanie; Aladro, Rebeca; van der Werf, Paul; Jones, Paul; Hunt, Leslie; Izumi, Takuma; Aalto, Susanne; Muller, Sebastien; Costagliola, Francesco; Leurini, Silvia;",2.646081935039945,0.31935247778892517,uid://A001/X1284/Xfe2,uid://A001/X1284/Xfe3,1,ALCHEMI: the ALMA Comprehensive High-resolution Extragalactic Molecular Inventory,L,TARGET,PASS,
2017.1.00161.L,ngc253,11.88867271687528,-25.28824438094043,7,0.12119879751463278,"[353.85..355.73GHz,976.56kHz,5.52mJy/beam@10km/s,0.44uJy/beam@native, XX YY,line] U [355.53..357.40GHz,976.56kHz,2.73mJy/beam@10km/s,0.22uJy/beam@native, XX YY,line] U [366.10..367.97GHz,1128.91kHz,2.71mJy/beam@10km/s,0.22uJy/beam@native, XX YY,line] U [367.77..369.65GHz,1128.91kHz,2.71mJy/beam@10km/s,0.22uJy/beam@native, XX YY,line]",2020-02-03,8,0.6879794584369617,0.8191071857760672,12m,mosaic,6.396880040949301,61.48269356717987,Galaxy evolution,"Galaxy chemistry, Giant Molecular Clouds (GMC) properties",265.094,97.38519706330364,-87.96423174645142,976.5143791015616, XX YY,26.26825,142.60869,2018-05-19,"Martin, Sergio",ngc253_m_07_TM1,"Garcia-Burillo, Santiago; Watanabe, Yoshimasa; Greve, Thomas; Nakanishi, Kouichiro; Ando, Ryo; Sakamoto, Kazushi; Meier, David; Nishimura, Yuri; Viti, Serena; Takano, Shuro; König, Sabine; Kohno, Kotaro; Tanaka, Kunihiko; Spaans, Marco; Nakajima, Tac; Fuller, Gary; Henkel, Christian; Ginsburg, Adam; Cunningham, Maria; Herbst, Eric; Muehle, Stefanie; Aladro, Rebeca; van der Werf, Paul; Jones, Paul; Hunt, Leslie; Izumi, Takuma; Aalto, Susanne; Muller, Sebastien; Costagliola, Francesco; Leurini, Silvia;",2.7071514507800996,0.2525608539581299,uid://A001/X1284/Xfd6,uid://A001/X1284/Xfd7,1,ALCHEMI: the ALMA Comprehensive High-resolution Extragalactic Molecular Inventory,L,TARGET,PASS,
2017.1.00161.L,ngc253,11.888775738713203,-25.2884441241207,6,0.03612365140255574,"[214.37..216.24GHz,976.56kHz,1.17mJy/beam@10km/s,0.07uJy/beam@native, XX YY,line] U [216.05..217.92GHz,976.56kHz,1.17mJy/beam@10km/s,0.07uJy/beam@native, XX YY,line] U [229.37..231.24GHz,976.56kHz,1.13mJy/beam@10km/s,0.07uJy/beam@native, XX YY,line] U [231.05..232.92GHz,976.56kHz,1.12mJy/beam@10km/s,0.07uJy/beam@native, XX YY,line]",2020-02-04,8,1.154654207297054,1.2670642249329154,12m,mosaic,11.53481298024217,60.907325431332666,Galaxy evolution,"Galaxy chemistry, Giant Molecular Clouds (GMC) properties",504.979,97.38518415252283,-87.96445337761777,976.5088836642287, XX YY,23.563503,137.42546,2018-05-27,"Martin, Sergio",ngc253_b_06_TM1,"Garcia-Burillo, Santiago; Watanabe, Yoshimasa; Greve, Thomas; Nakanishi, Kouichiro; Ando, Ryo; Sakamoto, Kazushi; Meier, David; Nishimura, Yuri; Viti, Serena; Takano, Shuro; König, Sabine; Kohno, Kotaro; Tanaka, Kunihiko; Spaans, Marco; Nakajima, Tac; Fuller, Gary; Henkel, Christian; Ginsburg, Adam; Cunningham, Maria; Herbst, Eric; Muehle, Stefanie; Aladro, Rebeca; van der Werf, Paul; Jones, Paul; Hunt, Leslie; Izumi, Takuma; Aalto, Susanne; Muller, Sebastien; Costagliola, Francesco; Leurini, Silvia;",1.1227886678851284,0.4993070065975189,uid://A001/X1284/Xf58,uid://A001/X1284/Xf59,1,ALCHEMI: the ALMA Comprehensive High-resolution Extragalactic Molecular Inventory,L,TARGET,PASS,
2017.1.00161.L,ngc253,11.888672717897467,-25.288244382096064,7,0.12832282697662226,"[357.20..359.08GHz,976.56kHz,3.91mJy/beam@10km/s,0.31uJy/beam@native, XX YY,line] U [358.88..360.76GHz,976.56kHz,3.03mJy/beam@10km/s,0.24uJy/beam@native, XX YY,line] U [369.45..371.32GHz,1128.91kHz,3.01mJy/beam@10km/s,0.24uJy/beam@native, XX YY,line] U [371.03..372.90GHz,1128.91kHz,3.01mJy/beam@10km/s,0.24uJy/beam@native, XX YY,line]",2020-02-04,8,0.6902345140134029,0.811491515388411,12m,mosaic,6.63670490718744,60.91452776952048,Galaxy evolution,"Galaxy chemistry, Giant Molecular Clouds (GMC) properties",237.266,97.38519705598556,-87.964231827564,976.5147102152096, XX YY,25.12555,140.5392,2018-05-19,"Martin, Sergio",ngc253_n_07_TM1,"Garcia-Burillo, Santiago; Watanabe, Yoshimasa; Greve, Thomas; Nakanishi, Kouichiro; Ando, Ryo; Sakamoto, Kazushi; Meier, David; Nishimura, Yuri; Viti, Serena; Takano, Shuro; König, Sabine; Kohno, Kotaro; Tanaka, Kunihiko; Spaans, Marco; Nakajima, Tac; Fuller, Gary; Henkel, Christian; Ginsburg, Adam; Cunningham, Maria; Herbst, Eric; Muehle, Stefanie; Aladro, Rebeca; van der Werf, Paul; Jones, Paul; Hunt, Leslie; Izumi, Takuma; Aalto, Susanne; Muller, Sebastien; Costagliola, Francesco; Leurini, Silvia;",3.0082542733268824,0.26493024826049805,uid://A001/X1284/Xfdc,uid://A001/X1284/Xfdd,1,ALCHEMI: the ALMA Comprehensive High-resolution Extragalactic Molecular Inventory,L,TARGET,PASS,
2017.1.00161.L,ngc253,11.888672740249737,-25.288244398966427,7,0.06923277679750178,"[278.26..280.13GHz,976.56kHz,2.00mJy/beam@10km/s,0.14uJy/beam@native, XX YY,line] U [279.88..281.76GHz,976.56kHz,1.94mJy/beam@10km/s,0.14uJy/beam@native, XX YY,line] U [290.26..292.13GHz,976.56kHz,1.91mJy/beam@10km/s,0.14uJy/beam@native, XX YY,line] U [291.88..293.76GHz,976.56kHz,1.91mJy/beam@10km/s,0.14uJy/beam@native, XX YY,line]",2020-02-06,8,0.9226899742697345,1.0029707301677633,12m,mosaic,8.965279428752211,57.19357023126659,Galaxy evolution,"Galaxy chemistry, Giant Molecular Clouds (GMC) properties",329.56,97.38519687217709,-87.96423311335987,976.5071770721778, XX YY,23.706156,134.50076,2018-05-30,"Martin, Sergio",ngc253_b_07_TM1,"Garcia-Burillo, Santiago; Watanabe, Yoshimasa; Greve, Thomas; Nakanishi, Kouichiro; Ando, Ryo; Sakamoto, Kazushi; Meier, David; Nishimura, Yuri; Viti, Serena; Takano, Shuro; König, Sabine; Kohno, Kotaro; Tanaka, Kunihiko; Spaans, Marco; Nakajima, Tac; Fuller, Gary; Henkel, Christian; Ginsburg, Adam; Cunningham, Maria; Herbst, Eric; Muehle, Stefanie; Aladro, Rebeca; van der Werf, Paul; Jones, Paul; Hunt, Leslie; Izumi, Takuma; Aalto, Susanne; Muller, Sebastien; Costagliola, Francesco; Leurini, Silvia;",1.9116629117368744,0.8794095516204834,uid://A001/X1284/Xf94,uid://A001/X1284/Xf95,1,ALCHEMI: the ALMA Comprehensive High-resolution Extragalactic Molecular Inventory,L,TARGET,PASS,
2017.1.00161.L,ngc253,11.888672736005587,-25.28824439268538,6,0.0769830726663159,"[256.44..258.32GHz,976.56kHz,2.29mJy/beam@10km/s,0.16uJy/beam@native, XX YY,line] U [258.07..259.94GHz,976.56kHz,2.29mJy/beam@10km/s,0.16uJy/beam@native, XX YY,line] U [271.44..273.32GHz,976.56kHz,2.19mJy/beam@10km/s,0.15uJy/beam@native, XX YY,line] U [273.02..274.90GHz,976.56kHz,2.19mJy/beam@10km/s,0.15uJy/beam@native, XX YY,line]",2020-02-07,8,0.9673464494540198,1.0722598255409461,12m,mosaic,9.674990550246756,61.28116022022472,Galaxy evolution,"Galaxy chemistry, Giant Molecular Clouds (GMC) properties",265.802,97.38519690713866,-87.96423268604266,976.5095419053196, XX YY,23.651499,138.10136,2018-05-26,"Martin, Sergio",ngc253_j_06_TM1,"Garcia-Burillo, Santiago; Watanabe, Yoshimasa; Greve, Thomas; Nakanishi, Kouichiro; Ando, Ryo; Sakamoto, Kazushi; Meier, David; Nishimura, Yuri; Viti, Serena; Takano, Shuro; König, Sabine; Kohno, Kotaro; Tanaka, Kunihiko; Spaans, Marco; Nakajima, Tac; Fuller, Gary; Henkel, Christian; Ginsburg, Adam; Cunningham, Maria; Herbst, Eric; Muehle, Stefanie; Aladro, Rebeca; van der Werf, Paul; Jones, Paul; Hunt, Leslie; Izumi, Takuma; Aalto, Susanne; Muller, Sebastien; Costagliola, Francesco; Leurini, Silvia;",2.1885376479667014,1.0987870693206787,uid://A001/X1284/Xf88,uid://A001/X1284/Xf89,1,ALCHEMI: the ALMA Comprehensive High-resolution Extragalactic Molecular Inventory,L,TARGET,PASS,
2017.1.00161.L,ngc253,11.888672739577078,-25.28824439796768,7,0.06971348357268435,"[275.12..276.99GHz,976.56kHz,2.04mJy/beam@10km/s,0.14uJy/beam@native, XX YY,line] U [276.63..278.51GHz,976.56kHz,2.04mJy/beam@10km/s,0.14uJy/beam@native, XX YY,line] U [287.07..288.94GHz,976.56kHz,1.90mJy/beam@10km/s,0.14uJy/beam@native, XX YY,line] U [288.63..290.51GHz,976.56kHz,1.90mJy/beam@10km/s,0.14uJy/beam@native, XX YY,line]",2020-02-08,8,0.9303008789238605,1.0142656156138388,12m,mosaic,9.23970596965275,57.83704299045293,Galaxy evolution,"Galaxy chemistry, Giant Molecular Clouds (GMC) properties",329.588,97.3851968777826,-87.96423304544497,976.5082966243988, XX YY,23.262096,134.9077,2018-05-28,"Martin, Sergio",ngc253_a_07_TM1,"Garcia-Burillo, Santiago; Watanabe, Yoshimasa; Greve, Thomas; Nakanishi, Kouichiro; Ando, Ryo; Sakamoto, Kazushi; Meier, David; Nishimura, Yuri; Viti, Serena; Takano, Shuro; König, Sabine; Kohno, Kotaro; Tanaka, Kunihiko; Spaans, Marco; Nakajima, Tac; Fuller, Gary; Henkel, Christian; Ginsburg, Adam; Cunningham, Maria; Herbst, Eric; Muehle, Stefanie; Aladro, Rebeca; van der Werf, Paul; Jones, Paul; Hunt, Leslie; Izumi, Takuma; Aalto, Susanne; Muller, Sebastien; Costagliola, Francesco; Leurini, Silvia;",1.89549261560512,0.639065146446228,uid://A001/X1284/Xf8e,uid://A001/X1284/Xf8f,1,ALCHEMI: the ALMA Comprehensive High-resolution Extragalactic Molecular Inventory,L,TARGET,PASS,
2017.1.00161.L,ngc253,11.888595931559669,-25.28809550250243,6,0.034358799593610885,"[224.45..226.32GHz,976.56kHz,1.13mJy/beam@10km/s,0.07uJy/beam@native, XX YY,line] U [226.13..228.00GHz,976.56kHz,1.12mJy/beam@10km/s,0.07uJy/beam@native, XX YY,line] U [239.45..241.32GHz,976.56kHz,1.01mJy/beam@10km/s,0.07uJy/beam@native, XX YY,line] U [241.13..243.00GHz,976.56kHz,1.01mJy/beam@10km/s,0.07uJy/beam@native, XX YY,line]",2020-02-08,8,1.0870249855237502,1.214095910388695,12m,mosaic,11.056192198204323,69.47107730274541,Galaxy evolution,"Galaxy chemistry, Giant Molecular Clouds (GMC) properties",468.426,97.38520663589604,-87.96406709050854,976.5097762155337, XX YY,23.523205,139.70589,2018-05-25,"Martin, Sergio",ngc253_e_06_TM1,"Garcia-Burillo, Santiago; Watanabe, Yoshimasa; Greve, Thomas; Nakanishi, Kouichiro; Ando, Ryo; Sakamoto, Kazushi; Meier, David; Nishimura, Yuri; Viti, Serena; Takano, Shuro; König, Sabine; Kohno, Kotaro; Tanaka, Kunihiko; Spaans, Marco; Nakajima, Tac; Fuller, Gary; Henkel, Christian; Ginsburg, Adam; Cunningham, Maria; Herbst, Eric; Muehle, Stefanie; Aladro, Rebeca; van der Werf, Paul; Jones, Paul; Hunt, Leslie; Izumi, Takuma; Aalto, Susanne; Muller, Sebastien; Costagliola, Francesco; Leurini, Silvia;",1.0117296307949115,0.3127859830856323,uid://A001/X1284/Xf6a,uid://A001/X1284/Xf6b,1,ALCHEMI: the ALMA Comprehensive High-resolution Extragalactic Molecular Inventory,L,TARGET,PASS,
2017.1.00161.L,ngc253,11.88867273237517,-25.288244387370902,6,0.06136237624230331,"[243.00..244.88GHz,976.56kHz,1.94mJy/beam@10km/s,0.13uJy/beam@native, XX YY,line] U [244.68..246.56GHz,976.56kHz,1.93mJy/beam@10km/s,0.13uJy/beam@native, XX YY,line] U [258.00..259.88GHz,976.56kHz,1.74mJy/beam@10km/s,0.12uJy/beam@native, XX YY,line] U [259.68..261.56GHz,976.56kHz,1.74mJy/beam@10km/s,0.12uJy/beam@native, XX YY,line]",2020-02-10,8,1.0288645688804234,1.1273425631519263,12m,mosaic,10.404804449908529,64.4665649513889,Galaxy evolution,"Galaxy chemistry, Giant Molecular Clouds (GMC) properties",332.849,97.38519693588157,-87.96423232396702,976.5092670207941, XX YY,23.157772,136.68307,2018-05-26,"Martin, Sergio",ngc253_f_06_TM1,"Garcia-Burillo, Santiago; Watanabe, Yoshimasa; Greve, Thomas; Nakanishi, Kouichiro; Ando, Ryo; Sakamoto, Kazushi; Meier, David; Nishimura, Yuri; Viti, Serena; Takano, Shuro; König, Sabine; Kohno, Kotaro; Tanaka, Kunihiko; Spaans, Marco; Nakajima, Tac; Fuller, Gary; Henkel, Christian; Ginsburg, Adam; Cunningham, Maria; Herbst, Eric; Muehle, Stefanie; Aladro, Rebeca; van der Werf, Paul; Jones, Paul; Hunt, Leslie; Izumi, Takuma; Aalto, Susanne; Muller, Sebastien; Costagliola, Francesco; Leurini, Silvia;",1.7375536279717394,1.1990264654159546,uid://A001/X1284/Xf70,uid://A001/X1284/Xf71,1,ALCHEMI: the ALMA Comprehensive High-resolution Extragalactic Molecular Inventory,L,TARGET,PASS,
